program_code,year,university_type_id,placed_pref_count
100290056,2022,1,736
106150662,2022,1,726
203151359,2022,1,18
207551034,2022,1,20
101470642,2022,1,634
105150471,2022,1,684
206550648,2022,1,194
106251289,2022,1,905
207550354,2022,1,39
206551707,2022,1,88
300590414,2022,1,71
110670120,2022,1,871
100950663,2022,1,795
206550621,2022,1,61
102790291,2022,1,674
108170827,2022,1,581
106150538,2022,1,674
206510746,2022,1,27
103150714,2022,1,946
104351355,2022,1,662
105390341,2022,1,544
107690189,2022,1,620
103350236,2022,1,1052
107451654,2022,1,722
106750708,2022,1,892
111010135,2022,1,694
200651787,2022,1,48
104251241,2022,1,1452
203550621,2022,1,18
202753767,2022,1,14
200790474,2022,1,47
102652586,2022,1,793
107250597,2022,1,426
106650693,2022,1,685
106051176,2022,1,971
201050659,2022,1,242
206090369,2022,1,39
100550297,2022,1,599
203152003,2022,1,46
204190637,2022,1,49
106350378,2022,1,901
106750717,2022,1,1383
206090370,2022,1,99
100351922,2022,1,1380
107370794,2022,1,764
101090530,2022,1,8162
105951019,2022,1,895
208910042,2022,1,17
102310373,2022,1,386
112553116,2022,1,959
109150353,2022,1,1230
202453479,2022,1,112
105051258,2022,1,972
200752457,2022,1,0
104550973,2022,1,707
112351092,2022,1,890
101551502,2022,1,803
105650942,2022,1,454
107890018,2022,1,307
104750459,2022,1,664
109110266,2022,1,344
104570711,2022,1,765
106770678,2022,1,897
201751095,2022,1,28
109890151,2022,1,371
202551428,2022,1,3
102010313,2022,1,344
110670143,2022,1,811
204751756,2022,1,21
203590210,2022,1,41
111372218,2022,1,550
101850185,2022,1,797
109890150,2022,1,307
106150371,2022,1,869
204790513,2022,1,249
204591126,2022,1,83
101451512,2022,1,833
108953351,2022,1,726
101970558,2022,1,678
112553161,2022,1,1131
107250604,2022,1,635
204591119,2022,1,47
103271681,2022,1,1008
203150246,2022,1,79
103252118,2022,1,1096
111050064,2022,1,744
109752167,2022,1,0
111890181,2022,1,833
203150237,2022,1,19
201751129,2022,1,15
102050418,2022,1,892
103251871,2022,1,1361
202352428,2022,1,74
108650854,2022,1,848
202753749,2022,1,101
106370355,2022,1,510
204190630,2022,1,76
104551008,2022,1,759
111551052,2022,1,925
103251995,2022,1,1328
202753731,2022,1,20
108251459,2022,1,596
110251372,2022,1,382
112370741,2022,1,631
102890095,2022,1,883
102551165,2022,1,515
103252118,2021,1,555
202753776,2021,1,36
109890150,2021,1,54
112370741,2021,1,593
103251871,2021,1,1152
109752167,2021,1,0
202753749,2021,1,12
202753731,2021,1,7
111551052,2021,1,686
110251372,2021,1,293
104551008,2021,1,643
109110266,2021,1,4
106150371,2021,1,694
108851717,2021,1,863
100550297,2021,1,438
106051176,2021,1,953
201751095,2021,1,2
101950739,2021,1,820
107690189,2021,1,529
201751102,2021,1,21
100150802,2021,1,777
207551034,2021,1,3
108150965,2021,1,800
104770418,2021,1,162
101350303,2021,1,557
207551052,2021,1,15
103651046,2021,1,268
111890181,2021,1,781
111851798,2021,1,852
108251432,2021,1,886
102710872,2021,1,82
102190031,2021,1,565
207550354,2021,1,13
106170384,2021,1,82
109010337,2021,1,14
202753767,2021,1,9
100850655,2021,1,624
109150353,2021,1,756
102950303,2021,1,700
200790473,2021,1,7
102652523,2021,1,410
110670120,2021,1,699
200751856,2021,1,17
106350378,2021,1,774
107751678,2021,1,559
107950554,2021,1,559
102010313,2021,1,0
108170827,2021,1,492
202450925,2021,1,16
200351418,2021,1,39
200752457,2021,1,20
200651566,2021,1,17
202456464,2021,1,1
106970834,2021,1,659
106251289,2021,1,746
102790291,2021,1,594
107890018,2021,1,0
202453479,2021,1,1
106490152,2021,1,89
102310373,2021,1,20
106650693,2021,1,809
101850185,2021,1,425
112553161,2021,1,695
106370355,2021,1,278
206090349,2021,1,3
106670264,2021,1,361
101290068,2021,1,307
202490649,2021,1,85
102571063,2021,1,500
106170375,2021,1,306
201751138,2021,1,14
106150159,2021,1,770
202352428,2021,1,28
202352419,2021,1,24
106850231,2021,1,446
105150629,2021,1,206
102551253,2021,1,422
201050632,2021,1,15
203590178,2021,1,55
106650321,2021,1,586
300551424,2021,1,13
207650906,2021,1,9
106750708,2021,1,737
100290056,2021,1,560
105390341,2021,1,535
106150653,2021,1,464
104251302,2021,1,579
100950663,2021,1,689
107451654,2021,1,836
200651787,2021,1,43
200851307,2021,1,23
201050659,2021,1,10
112553116,2021,1,991
202450943,2021,1,1
100351922,2021,1,1061
105150471,2021,1,322
106150538,2021,1,560
104750459,2021,1,654
101551502,2021,1,950
103271681,2021,1,189
201751129,2021,1,6
110670143,2021,1,703
107250604,2021,1,548
200851255,2021,1,7
101970558,2021,1,134
204150922,2021,1,8
102050418,2021,1,676
103251995,2021,1,289
111050064,2021,1,788
204150773,2021,1,21
207650326,2021,1,19
107350903,2021,1,512
101451512,2021,1,683
106750717,2021,1,652
207550363,2021,1,0
109771764,2021,1,611
108650854,2021,1,807
208910104,2021,1,10
201290292,2021,1,41
109752113,2021,1,596
206290204,2021,1,0
104710363,2021,1,22
206210731,2021,1,46
102710899,2021,1,0
108953387,2021,1,617
102850331,2021,1,497
108670743,2021,1,535
102870202,2021,1,85
105690589,2021,1,18648
105150611,2021,1,572
106150662,2021,1,558
105690482,2021,1,408
202590272,2021,1,12
108650748,2021,1,949
206552522,2021,1,5
108670867,2021,1,235
204753346,2021,1,0
108990376,2021,1,499
204752621,2021,1,25
109490178,2021,1,586
201250745,2021,1,26
206551682,2021,1,5
103990155,2021,1,438
204590448,2021,1,6
204551352,2021,1,10
202453452,2021,1,84
101490392,2021,1,553
103951352,2021,1,689
101451866,2021,1,35269
204590447,2021,1,0
203151359,2021,1,4
101090530,2021,1,7349
101452158,2021,1,349
202551428,2021,1,3
101470642,2021,1,616
106950866,2021,1,747
206551707,2021,1,6
206510746,2021,1,23
104570711,2021,1,362
206550621,2021,1,20
103350236,2021,1,973
102652586,2021,1,712
203152003,2021,1,16
103150714,2021,1,812
200790474,2021,1,5
111010135,2021,1,679
104351355,2021,1,314
203550621,2021,1,18
107250597,2021,1,397
300590414,2021,1,0
107270502,2021,1,408
104251241,2021,1,920
206090369,2021,1,0
200351409,2021,1,18
206090370,2021,1,8
208910042,2021,1,9
206550648,2021,1,24
105951019,2021,1,346
107370794,2021,1,185
109170287,2021,1,62
105650942,2021,1,1461
112351092,2021,1,665
102551165,2021,1,468
105051258,2021,1,698
106770678,2021,1,159
109890151,2021,1,0
204751756,2021,1,27
104550973,2021,1,508
111372218,2021,1,471
204790513,2021,1,41
106450765,2021,1,426
108953351,2021,1,663
203150246,2021,1,35
108251459,2021,1,496
203150237,2021,1,2
105690482,2020,1,914
101350303,2020,1,712
200651566,2020,1,34
110670120,2020,1,777
100550297,2020,1,569
101950739,2020,1,867
102010313,2020,1,539
102950303,2020,1,718
100150802,2020,1,730
102190031,2020,1,436
107370794,2020,1,745
109752167,2020,1,8
102710872,2020,1,1234
105150629,2020,1,738
105150471,2020,1,535
108650854,2020,1,802
108670743,2020,1,587
103951352,2020,1,658
103651046,2020,1,584
101451512,2020,1,739
101090530,2020,1,8994
104251302,2020,1,613
104570711,2020,1,587
104710363,2020,1,1004
104750459,2020,1,710
112553116,2020,1,911
201050659,2020,1,96
107451654,2020,1,911
205550387,2020,1,34
207650906,2020,1,35
202050205,2020,1,4
202050232,2020,1,4
202352455,2020,1,0
202352419,2020,1,12
202490649,2020,1,62
206090349,2020,1,8
202453479,2020,1,71
202456464,2020,1,3
202450925,2020,1,2
200751856,2020,1,30
200790473,2020,1,84
207550354,2020,1,14
207551052,2020,1,18
207551034,2020,1,6
201751102,2020,1,8
201751095,2020,1,19
202753731,2020,1,26
202753749,2020,1,35
203150237,2020,1,27
204590450,2020,1,13
204590449,2020,1,5
204551652,2020,1,10
204790513,2020,1,24
204751756,2020,1,29
105650942,2020,1,1281
208910042,2020,1,30
107270502,2020,1,292
107250597,2020,1,404
111010135,2020,1,710
206510746,2020,1,31
206551707,2020,1,62
206550621,2020,1,73
103150714,2020,1,834
203550621,2020,1,4
206090369,2020,1,20
206090370,2020,1,67
105951019,2020,1,586
112351092,2020,1,657
106770651,2020,1,884
106770678,2020,1,1024
111372218,2020,1,519
108953351,2020,1,662
103252118,2020,1,895
103251871,2020,1,1170
111551052,2020,1,804
102551165,2020,1,507
106051176,2020,1,1029
107690189,2020,1,672
108150965,2020,1,753
111890181,2020,1,726
108251432,2020,1,903
109010337,2020,1,288
109150353,2020,1,837
102652523,2020,1,616
107950554,2020,1,712
200351418,2020,1,12
106251289,2020,1,752
109830306,2020,1,584
109810435,2020,1,991
102310373,2020,1,531
101850185,2020,1,652
106370355,2020,1,617
106670264,2020,1,479
101290068,2020,1,562
106170375,2020,1,823
106150159,2020,1,701
106850231,2020,1,497
300450569,2020,1,15
300450587,2020,1,0
300551424,2020,1,1
100290056,2020,1,511
100950663,2020,1,978
200651787,2020,1,78
100351922,2020,1,1325
101551502,2020,1,966
110670143,2020,1,848
101970558,2020,1,513
102050418,2020,1,881
100190147,2020,1,14
107350903,2020,1,657
109771764,2020,1,785
109752113,2020,1,654
102710899,2020,1,36
102850331,2020,1,850
102870202,2020,1,952
105150611,2020,1,578
108650748,2020,1,1086
108670867,2020,1,744
109490178,2020,1,650
103990155,2020,1,347
101490392,2020,1,742
101451866,2020,1,33488
101452158,2020,1,915
101470642,2020,1,597
104251241,2020,1,1044
104550973,2020,1,728
104551008,2020,1,709
104770418,2020,1,497
107751678,2020,1,579
112553161,2020,1,1276
201050632,2020,1,62
205550396,2020,1,21
200851307,2020,1,44
200851255,2020,1,28
207650326,2020,1,14
201290292,2020,1,116
201250745,2020,1,25
202050241,2020,1,0
202050214,2020,1,2
202352446,2020,1,6
202352428,2020,1,22
202453452,2020,1,100
202450943,2020,1,5
200790474,2020,1,12
200752457,2020,1,38
202551428,2020,1,32
202590272,2020,1,13
207550363,2020,1,1
201751129,2020,1,2
201751138,2020,1,13
202753767,2020,1,17
202753776,2020,1,26
203150246,2020,1,28
203152003,2020,1,33
203151359,2020,1,9
204590447,2020,1,0
204551352,2020,1,15
204590448,2020,1,34
204752621,2020,1,4
204753346,2020,1,2
105690589,2020,1,18083
206210731,2020,1,16
206290204,2020,1,0
208910104,2020,1,74
204150773,2020,1,29
204150922,2020,1,31
107250604,2020,1,558
111050064,2020,1,611
206552522,2020,1,23
206551682,2020,1,25
206550648,2020,1,121
203590178,2020,1,85
106450765,2020,1,579
106490152,2020,1,651
112370741,2020,1,697
106750717,2020,1,1204
106750708,2020,1,853
106970834,2020,1,667
106950866,2020,1,790
108990376,2020,1,855
108953387,2020,1,953
103251995,2020,1,883
103271681,2020,1,980
105390341,2020,1,522
102551253,2020,1,390
102571063,2020,1,599
107890018,2020,1,314
108170827,2020,1,491
111851798,2020,1,951
108851717,2020,1,1080
108251459,2020,1,493
109110266,2020,1,943
109170287,2020,1,610
102652586,2020,1,776
104351355,2020,1,663
200351409,2020,1,43
105051258,2020,1,891
110251372,2020,1,343
100850655,2020,1,673
106350378,2020,1,811
106650693,2020,1,587
106650321,2020,1,743
106150653,2020,1,892
106150538,2020,1,569
106170384,2020,1,639
106150662,2020,1,657
106150371,2020,1,857
103350236,2020,1,950
300590414,2020,1,0
106150538,2019,1,597
106490152,2019,1,492
202352428,2019,1,6
202390156,2019,1,38
202352446,2019,1,1
104710363,2019,1,516
112370741,2019,1,851
202050726,2019,1,24
202050214,2019,1,9
202050241,2019,1,0
201250745,2019,1,11
207650326,2019,1,9
104570711,2019,1,579
106750717,2019,1,1125
200851255,2019,1,3
200851307,2019,1,82
202950056,2019,1,56
205550396,2019,1,40
201050641,2019,1,276
104251302,2019,1,655
106750708,2019,1,929
201050632,2019,1,28
112553161,2019,1,1264
107751678,2019,1,567
101950739,2019,1,820
106970834,2019,1,756
104770418,2019,1,334
104551008,2019,1,657
104550973,2019,1,538
104251241,2019,1,1081
101470642,2019,1,828
106170384,2019,1,675
106950866,2019,1,956
101452158,2019,1,926
101451866,2019,1,38275
103990155,2019,1,410
109490178,2019,1,697
108670867,2019,1,716
101090530,2019,1,13568
108990376,2019,1,732
108650748,2019,1,1181
105150611,2019,1,571
102870202,2019,1,992
102850331,2019,1,947
102710899,2019,1,0
101451512,2019,1,615
108953387,2019,1,831
109752113,2019,1,725
109771764,2019,1,725
107350903,2019,1,717
100190147,2019,1,11
102050418,2019,1,724
103651046,2019,1,585
103251995,2019,1,853
101970558,2019,1,527
110670143,2019,1,882
101551502,2019,1,1044
103951352,2019,1,649
103271681,2019,1,466
100351922,2019,1,1447
200651796,2019,1,12
200651787,2019,1,65
100950663,2019,1,942
100290056,2019,1,620
108670743,2019,1,767
300551478,2019,1,20
300551424,2019,1,12
300450569,2019,1,43
106850231,2019,1,424
102010313,2019,1,223
102551253,2019,1,602
106150159,2019,1,703
106170375,2019,1,692
101290068,2019,1,709
106150662,2019,1,795
102571063,2019,1,532
106670264,2019,1,581
106370355,2019,1,517
101850185,2019,1,644
102310373,2019,1,240
109810435,2019,1,1126
108650854,2019,1,792
107890018,2019,1,83
109830306,2019,1,344
106251289,2019,1,758
107950554,2019,1,592
105150471,2019,1,532
108170827,2019,1,542
102652523,2019,1,670
109150353,2019,1,908
109010337,2019,1,113
108251432,2019,1,951
111890181,2019,1,632
105150629,2019,1,740
111851798,2019,1,804
108150965,2019,1,820
107690189,2019,1,500
106051176,2019,1,1081
102551165,2019,1,643
102710872,2019,1,1155
108851717,2019,1,1065
111551052,2019,1,757
103251871,2019,1,1117
103252118,2019,1,861
108953351,2019,1,688
109752167,2019,1,0
108251459,2019,1,392
111372218,2019,1,636
106950742,2019,1,750
106770678,2019,1,1221
106770651,2019,1,767
112351092,2019,1,838
102190031,2019,1,381
109110266,2019,1,499
105951019,2019,1,506
106150371,2019,1,829
109170287,2019,1,755
203550612,2019,1,16
203550621,2019,1,32
203590163,2019,1,20
103150714,2019,1,827
206550621,2019,1,8
107370794,2019,1,722
102652586,2019,1,827
206551707,2019,1,18
206510755,2019,1,77
206510746,2019,1,43
111010135,2019,1,715
107250597,2019,1,446
102950303,2019,1,855
104351355,2019,1,684
107270502,2019,1,432
204151108,2019,1,107
208910042,2019,1,13
110670120,2019,1,820
200351409,2019,1,25
200390107,2019,1,132
208910083,2019,1,223
206211086,2019,1,9
105650942,2019,1,1326
205090075,2019,1,18
205051866,2019,1,15
100550297,2019,1,381
105051258,2019,1,862
205090076,2019,1,23
203350368,2019,1,40
204751756,2019,1,0
204790513,2019,1,42
204551652,2019,1,8
203150237,2019,1,27
202753749,2019,1,7
202753731,2019,1,16
202790415,2019,1,62
201751359,2019,1,2
201751341,2019,1,19
201751095,2019,1,16
200651566,2019,1,8
110251372,2019,1,325
201751102,2019,1,58
207551034,2019,1,0
207551052,2019,1,0
207550354,2019,1,42
202551701,2019,1,14
101350303,2019,1,722
100850655,2019,1,791
202551694,2019,1,114
202551446,2019,1,8
200753182,2019,1,64
200751856,2019,1,7
202450925,2019,1,9
103350236,2019,1,1057
106350378,2019,1,792
202456464,2019,1,2
202453479,2019,1,48
206090349,2019,1,58
300450551,2019,1,0
106650693,2019,1,509
202456455,2019,1,69
202352419,2019,1,4
202352455,2019,1,1
202390157,2019,1,42
202050735,2019,1,26
300450578,2019,1,0
106650321,2019,1,706
202050232,2019,1,7
202050205,2019,1,13
201290246,2019,1,106
207650906,2019,1,17
207650905,2019,1,5
200851574,2019,1,3
202990159,2019,1,0
205550387,2019,1,7
100150802,2019,1,808
107250604,2019,1,569
204150922,2019,1,22
204150773,2019,1,6
106150653,2019,1,953
111050064,2019,1,772
206210731,2019,1,33
105690589,2019,1,19199
105690482,2019,1,815
205052794,2019,1,29
203350429,2019,1,30
107451654,2019,1,760
206550639,2019,1,159
206551691,2019,1,100
203350359,2019,1,6
204753346,2019,1,33
204752621,2019,1,11
204552208,2019,1,69
112553116,2019,1,895
206551682,2019,1,1
204551352,2019,1,16
204552889,2019,1,20
203151359,2019,1,10
203152003,2019,1,14
203150246,2019,1,83
112572307,2019,1,950
206550648,2019,1,29
202790416,2019,1,39
202753776,2019,1,12
202753767,2019,1,5
201751138,2019,1,7
201751129,2019,1,1
104750459,2019,1,678
207551043,2019,1,62
207550539,2019,1,68
207550363,2019,1,3
202551428,2019,1,14
200752457,2019,1,10
200651557,2019,1,4
106450765,2019,1,432
200753191,2019,1,143
202450943,2019,1,0
202453452,2019,1,112
200351084,2024,1,42
101370274,2024,1,653
105190122,2024,1,502
207650908,2024,1,79
101190661,2024,1,640
107790273,2024,1,212
106390088,2024,1,619
108190247,2024,1,408
107390154,2024,1,900
108050551,2024,1,1139
200351472,2024,1,212
111490236,2024,1,712
106951158,2024,1,712
207650538,2024,1,8
108050551,2023,1,1107
207650908,2023,1,135
200351084,2023,1,24
107790273,2023,1,187
106951158,2023,1,659
207650538,2023,1,1
107390154,2023,1,849
101190661,2023,1,733
105190122,2023,1,559
108070352,2023,1,1078
101370274,2023,1,630
200351472,2023,1,190
111490236,2023,1,717
106390088,2023,1,492
106390088,2022,1,684
107790273,2022,1,691
108050551,2022,1,1310
207650538,2022,1,10
108070352,2022,1,1154
200351472,2022,1,44
111490236,2022,1,695
200351084,2022,1,19
101370274,2022,1,738
207650908,2022,1,56
105190122,2022,1,511
106951158,2022,1,668
107390154,2022,1,970
200351084,2021,1,15
200351472,2021,1,22
101370274,2021,1,669
108070352,2021,1,975
107790273,2021,1,568
105190122,2021,1,619
107390154,2021,1,647
207650908,2021,1,69
207650538,2021,1,8
106951158,2021,1,692
106390088,2021,1,713
111490236,2021,1,669
108050551,2021,1,1061
106951158,2020,1,674
108070352,2020,1,1142
207650538,2020,1,14
200351472,2020,1,46
200351084,2020,1,37
106990559,2020,1,0
108050551,2020,1,1144
101370274,2020,1,778
207650908,2020,1,74
107790273,2020,1,608
200351084,2019,1,29
106951158,2019,1,754
207650538,2019,1,2
200351472,2019,1,37
108070352,2019,1,1018
207650907,2019,1,63
207650908,2019,1,11
108050551,2019,1,1123
106990559,2019,1,0
208151167,2024,1,81
110010183,2024,1,919
102810023,2024,1,809
106410166,2024,1,723
200210201,2024,1,23
204710265,2024,1,43
103710057,2024,1,627
106510059,2024,1,476
101710178,2024,1,433
409610231,2024,1,15
204710283,2024,1,60
204610081,2024,1,120
210401907,2024,1,2
108610422,2024,1,704
204610548,2024,1,10
210401900,2024,1,49
100610304,2024,1,753
210401886,2024,1,0
209110059,2024,1,76
204090286,2024,1,166
106610164,2024,1,1128
101810105,2024,1,478
203110689,2024,1,75
204090279,2024,1,35
200611831,2024,1,14
108910428,2024,1,1184
108410584,2024,1,36
105410124,2024,1,650
108911162,2024,1,986
200290166,2024,1,56
203010239,2024,1,16
103210159,2024,1,1321
103610146,2024,1,775
301810038,2024,1,0
203010866,2024,1,3
102590177,2024,1,803
100810011,2024,1,658
203010248,2024,1,15
106010116,2024,1,652
203010257,2024,1,15
107110166,2024,1,689
101490474,2024,1,928
108410945,2024,1,139
205410062,2024,1,18
208750224,2024,1,21
101010316,2024,1,956
208750313,2024,1,0
108010022,2024,1,896
104710081,2024,1,414
200611858,2024,1,107
102910604,2024,1,455
208750320,2024,1,0
108710175,2024,1,972
102310073,2024,1,702
301810010,2024,1,37
208750225,2024,1,49
108210798,2024,1,816
101010855,2024,1,204
202710314,2024,1,80
107910307,2024,1,748
200611346,2024,1,47
110210418,2024,1,611
202710826,2024,1,19
201790530,2024,1,25
105010094,2024,1,533
209810164,2024,1,14
209810178,2024,1,29
110210409,2024,1,378
101490579,2024,1,7930
209110208,2024,1,9
101090555,2024,1,1403
207510267,2024,1,30
110310065,2024,1,924
207510382,2024,1,24
106310025,2024,1,762
109810092,2024,1,844
209110060,2024,1,105
202510713,2024,1,118
109310025,2024,1,281
105210126,2024,1,613
106190222,2024,1,439
108510053,2024,1,549
210301508,2024,1,49
106210274,2024,1,1764
300210757,2024,1,8
200611849,2024,1,62
210301494,2024,1,76
300390530,2024,1,41
201610248,2024,1,10
408810690,2024,1,3
405210071,2024,1,34
205410071,2024,1,18
202410874,2024,1,57
301510039,2024,1,0
300410791,2024,1,14
201110129,2024,1,86
205410308,2024,1,132
104310137,2024,1,637
202490674,2024,1,59
300190496,2024,1,13
300110467,2024,1,31
201610257,2024,1,35
209310055,2024,1,13
301710084,2024,1,0
300590442,2024,1,41
101410224,2024,1,878
102610255,2024,1,894
202390675,2024,1,0
408810417,2024,1,10
107710106,2024,1,442
408810764,2024,1,14
202310548,2024,1,21
301810045,2024,1,0
300510427,2024,1,45
409610222,2024,1,2
108890207,2024,1,669
202090290,2024,1,29
409610249,2024,1,2
109210168,2024,1,1470
103910601,2024,1,721
201910139,2024,1,81
300650206,2024,1,27
301710011,2024,1,87
201910148,2024,1,5
300650205,2024,1,53
201910748,2024,1,80
108810244,2024,1,1236
201910121,2024,1,0
102910746,2024,1,612
205710517,2024,1,13
108310082,2024,1,754
209010247,2024,1,29
110410213,2024,1,772
205710526,2024,1,59
108110127,2024,1,751
201490093,2024,1,30
100210202,2024,1,490
202911497,2024,1,21
201210216,2024,1,39
100410175,2024,1,1108
210100255,2024,1,49
201210173,2024,1,55
100510183,2024,1,493
107810238,2024,1,673
301710035,2024,1,6
102210223,2024,1,556
209510046,2024,1,35
200510331,2024,1,61
104510153,2024,1,625
111710457,2024,1,1761
200810028,2024,1,30
200851541,2024,1,69
110910095,2024,1,913
109410166,2024,1,1068
107610213,2024,1,1529
200851539,2024,1,38
205810101,2024,1,27
200510658,2024,1,90
101190408,2024,1,377
200510349,2024,1,70
101190745,2024,1,777
200210194,2024,1,34
107610576,2024,1,1006
202911504,2024,1,40
200810019,2024,1,32
200210228,2024,1,42
205850577,2024,1,0
300110458,2024,1,29
205590160,2024,1,21
201210207,2024,1,36
205810234,2024,1,77
102510592,2024,1,704
107410233,2024,1,965
102510132,2024,1,1851
201210182,2024,1,31
201490094,2024,1,43
201650262,2024,1,28
103010549,2024,1,761
209010254,2024,1,36
104010079,2024,1,278
104810432,2024,1,628
105310231,2024,1,745
201910669,2024,1,52
108610219,2024,1,1051
201910157,2024,1,73
103290220,2024,1,685
108911277,2024,1,947
202090299,2024,1,29
210100269,2024,1,25
107010291,2024,1,841
208610078,2024,1,34
210100262,2024,1,176
210100276,2024,1,72
106990708,2024,1,1096
202310081,2024,1,37
206410102,2024,1,20
104410075,2024,1,749
202310248,2024,1,14
106710075,2024,1,904
202310099,2024,1,38
105190131,2024,1,539
204610099,2024,1,44
209310054,2024,1,20
202490673,2024,1,104
101310155,2024,1,752
103510253,2024,1,895
104210368,2024,1,429
301510012,2024,1,8
202410098,2024,1,47
105910182,2024,1,940
102790343,2024,1,847
206010169,2024,1,82
206010787,2024,1,106
210301487,2024,1,30
210301501,2024,1,58
202590414,2024,1,20
100310228,2024,1,1165
202510228,2024,1,68
202110383,2024,1,79
206410111,2024,1,54
203510304,2024,1,57
207590109,2024,1,99
102710457,2024,1,1393
207590110,2024,1,0
112910015,2024,1,879
301510025,2024,1,0
209810171,2024,1,0
201790537,2024,1,83
202710305,2024,1,28
101510417,2024,1,837
102910225,2024,1,908
103110399,2024,1,1073
103110936,2024,1,106
202710835,2024,1,16
109290340,2024,1,788
210000528,2024,1,235
103110345,2024,1,2167
208750212,2024,1,56
110110137,2024,1,812
208750213,2024,1,98
110670246,2024,1,845
104210111,2024,1,743
203010875,2024,1,24
206111193,2024,1,183
102090140,2024,1,680
203010963,2024,1,9
206111915,2024,1,4
105490028,2024,1,668
202110726,2024,1,235
200610312,2024,1,33
206190381,2024,1,1
203190792,2024,1,185
102110154,2024,1,571
109610058,2024,1,109
210401893,2024,1,184
107310419,2024,1,1099
210401879,2024,1,59
200610321,2024,1,66
210401914,2024,1,121
100290058,2024,1,579
204710256,2024,1,85
109710603,2024,1,1037
204890062,2024,1,23
204710292,2024,1,88
205590167,2024,1,139
204810016,2024,1,35
208151166,2024,1,29
203211375,2024,1,0
110610053,2024,1,938
207210049,2024,1,22
203210916,2024,1,66
103810144,2024,1,1178
209410035,2024,1,175
300310147,2024,1,88
201110517,2024,1,74
107210395,2024,1,2364
209410040,2024,1,161
105510326,2024,1,10
300290609,2024,1,3
100410184,2024,1,674
107210402,2024,1,756
101910025,2024,1,975
107210411,2024,1,1601
203490151,2024,1,30
108410239,2024,1,12
100710163,2024,1,968
203490419,2024,1,16
205090136,2024,1,40
300650226,2024,1,8
204190875,2024,1,22
205090137,2024,1,69
105610555,2024,1,1207
100110203,2024,1,1176
204110492,2024,1,28
105610652,2024,1,1058
101010767,2024,1,7240
202110374,2024,1,109
204191078,2024,1,3
300290602,2024,1,1
105610643,2024,1,3341
103310201,2024,1,858
204190882,2024,1,21
204111993,2024,1,14
206210961,2024,1,40
209510103,2024,1,130
108410575,2024,1,21
203910293,2024,1,148
107310225,2024,1,920
203790201,2024,1,48
104970163,2024,1,599
203790200,2024,1,51
203910309,2024,1,74
106810108,2024,1,1105
301310205,2024,1,24
208450727,2024,1,15
102410195,2024,1,861
208450725,2024,1,36
204191071,2024,1,24
110590092,2024,1,1086
206210988,2024,1,142
105690907,2024,1,1054
207210067,2024,1,66
105611298,2024,1,2870
204810025,2024,1,98
106110354,2024,1,973
105690666,2024,1,31
109610022,2024,1,477
109710251,2024,1,1625
108410221,2024,1,118
101010307,2024,1,1948
205090135,2024,1,60
206110398,2024,1,88
205090138,2024,1,12
110190084,2024,1,548
109970291,2024,1,1074
111712126,2024,1,757
203411039,2024,1,202
109790300,2024,1,511
203410289,2024,1,112
103410263,2024,1,968
301390123,2024,1,6
108470103,2024,1,33
203410483,2024,1,129
111110098,2024,1,936
109910019,2024,1,724
203510631,2024,1,250
210000521,2024,1,28
203410208,2024,1,48
105710121,2024,1,1114
101210095,2024,1,616
108410212,2024,1,538
105510317,2024,1,198
206010151,2024,1,26
101610055,2024,1,849
203210891,2024,1,29
202390675,2023,1,6
200210201,2023,1,60
107410233,2023,1,812
200611346,2023,1,55
109290340,2023,1,624
200610321,2023,1,70
200611831,2023,1,0
100710163,2023,1,884
104510153,2023,1,465
201110129,2023,1,76
200611858,2023,1,125
201650262,2023,1,8
104810432,2023,1,454
301510025,2023,1,0
202110383,2023,1,91
104210111,2023,1,643
202110726,2023,1,222
103810144,2023,1,970
108410239,2023,1,17
101010767,2023,1,5955
108410575,2023,1,28
101010307,2023,1,1884
108470103,2023,1,29
103710057,2023,1,473
209110059,2023,1,28
110590092,2023,1,929
205410062,2023,1,22
102910225,2023,1,971
101490579,2023,1,5914
101410224,2023,1,921
205410071,2023,1,40
103910601,2023,1,531
205710526,2023,1,78
109410166,2023,1,993
205850577,2023,1,0
205810234,2023,1,33
301510012,2023,1,10
103010549,2023,1,612
108610219,2023,1,695
108630171,2023,1,383
206410102,2023,1,21
105190131,2023,1,530
101310155,2023,1,573
102790343,2023,1,714
100310228,2023,1,1064
102710457,2023,1,1325
101510417,2023,1,1037
206410111,2023,1,121
102790350,2023,1,619
110670246,2023,1,922
102090140,2023,1,208
100290058,2023,1,360
107310419,2023,1,660
109710603,2023,1,907
109730122,2023,1,1502
300310147,2023,1,48
110610053,2023,1,888
111712126,2023,1,610
300290609,2023,1,19
101910025,2023,1,559
200290166,2023,1,66
300290602,2023,1,5
100110203,2023,1,1069
102910604,2023,1,471
103310201,2023,1,644
107310225,2023,1,475
106810108,2023,1,711
102410195,2023,1,796
106110354,2023,1,593
109710251,2023,1,1530
109970291,2023,1,643
109790300,2023,1,327
109910019,2023,1,760
101610055,2023,1,592
102810023,2023,1,492
101710178,2023,1,290
108610422,2023,1,650
106610164,2023,1,1009
109430064,2023,1,521
100810011,2023,1,391
103610146,2023,1,550
102310073,2023,1,430
101490474,2023,1,1590
101010316,2023,1,772
110210418,2023,1,553
101010855,2023,1,203
109810092,2023,1,642
101090555,2023,1,1077
